DRE,Dez/2021,,,Jan/2022,,,Fev/2022,,,Mar/2022,,,Abr/2022,,,Mai/2022,,,Jun/2022,,,Jul/2022,,,Ago/2022,,,Set/2022,,,Out/2022,,,Nov/2022,,,Dez/2022,,,Jan/2023,,,Fev/2023,,,Mar/2023,,,Abr/2023,,,Mai/2023,,,Jun/2023,,,Jul/2023,,,Ago/2023,,,Set/2023,,,Out/2023,,,Nov/2023,,,Dez/2023,,,Jan/2024,,,Fev/2024,,,Mar/2024,,,Abr/2024,,,Mai/2024,,,Jun/2024,,,Jul/2024,,,Ago/2024,,,Set/2024,,,Out/2024,,,Nov/2024,,,Dez/2024,,,Jan/2025,,,Fev/2025,,,Mar/2025,,,Abr/2025,,,Mai/2025,,,Jun/2025,,,Jul/2025,,,Ago/2025,,,Set/2025,,,Out/2025,,,Nov/2025,,,Dez/2025,,,Totais,,
Categoria,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %,Valor,AV %,AH %
05.2 Despesas Financeiras,"-63,00","-0,06%","0,00%","-63,00","-0,06%","0,00%","-94,50","-0,11%","50,00%","-101,50","-0,11%","7,41%","-94,50","-0,10%","-6,90%","-98,00","-0,08%","3,70%","-101,50","-0,09%","3,57%","-94,50","-0,06%","-6,90%","-94,50","-0,06%","0,00%","-94,50","-0,07%","0,00%","-91,00","-0,07%","-3,70%","-87,50","-0,07%","-3,85%","-94,50","-0,07%","8,00%","-94,50","-0,07%","0,00%","-87,50","-0,07%","-7,41%","-91,00","-0,07%","4,00%","-94,50","-0,07%","3,85%","-98,00","-0,08%","3,70%","-98,00","-0,07%","0,00%","-98,00","-0,08%","0,00%","-98,00","-0,07%","0,00%","-98,00","-0,06%","0,00%","-101,50","-0,08%","3,57%","-101,50","-0,07%","0,00%","-52,19","-0,04%","-48,58%","-73,30","-0,04%","40,45%","-4.154,52","-2,58%","5.567,83%","-5.140,16","-3,20%","23,72%","-7.103,07","-4,51%","38,19%","-6.930,41","-4,40%","-2,43%","-7.118,89","-3,62%","2,72%","-7.666,50","-4,68%","7,69%","-6.427,55","-4,00%","-16,16%","-9.549,63","-5,64%","48,57%","-6.909,89","-3,29%","-27,64%","-6.537,90","-3,04%","-5,38%","-5.732,41","-2,43%","-12,32%","-5.698,89","-2,42%","-0,58%","-5.436,09","-3,04%","-4,61%","-5.625,87","-2,98%","3,49%","-6.402,34","-3,52%","13,80%","-4.322,38","-2,10%","-32,49%","-3.314,91","-1,82%","-23,31%","-4.554,90","-1,97%","37,41%","-5.287,22","-2,11%","16,08%","-4.965,46","-2,37%","-6,09%","-2.751,24","-1,30%","-44,59%","-15.484,77","-7,67%","462,83%","-7.299,77","-3,61%","-52,86%","-146.773,26","-83,85%","0,00%"
Tarifas,"-63,00","-0,06%","0,00%","-63,00","-0,06%","0,00%","-94,50","-0,11%","50,00%","-101,50","-0,11%","7,41%","-94,50","-0,10%","-6,90%","-98,00","-0,08%","3,70%","-101,50","-0,09%","3,57%","-94,50","-0,06%","-6,90%","-94,50","-0,06%","0,00%","-94,50","-0,07%","0,00%","-91,00","-0,07%","-3,70%","-87,50","-0,07%","-3,85%","-94,50","-0,07%","8,00%","-94,50","-0,07%","0,00%","-87,50","-0,07%","-7,41%","-91,00","-0,07%","4,00%","-94,50","-0,07%","3,85%","-98,00","-0,08%","3,70%","-98,00","-0,07%","0,00%","-98,00","-0,08%","0,00%","-98,00","-0,07%","0,00%","-98,00","-0,06%","0,00%","-101,50","-0,08%","3,57%","-101,50","-0,07%","0,00%","-45,50","-0,03%","-55,17%","-49,00","-0,03%","7,69%","-49,00","-0,03%","0,00%","-161,00","-0,10%","228,57%","-157,50","-0,10%","-2,17%","-161,00","-0,10%","2,22%","-157,50","-0,08%","-2,17%","-161,00","-0,10%","2,22%","-137,39","-0,09%","-14,66%","-147,68","-0,09%","7,49%","-201,99","-0,10%","36,78%","-203,00","-0,09%","0,50%","-206,50","-0,09%","1,72%","-192,50","-0,08%","-6,78%","-206,50","-0,12%","7,27%","-203,00","-0,11%","-1,69%","-217,00","-0,12%","6,90%","-171,50","-0,08%","-20,97%","-213,50","-0,12%","24,49%","-217,00","-0,09%","1,64%","-329,00","-0,13%","51,61%","-287,00","-0,14%","-12,77%","-294,00","-0,14%","2,44%","-266,00","-0,13%","-9,52%","-38,50","-0,02%","-85,53%","-6.706,56","-3,84%","0,00%"
Tarifas de Cartões de Crédito,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-6,69","0,00%","0,00%","-24,30","-0,01%","263,23%","-4.105,52","-2,55%","16.795,14%","-4.979,16","-3,10%","21,28%","-6.945,57","-4,41%","39,49%","-6.769,41","-4,30%","-2,54%","-6.961,39","-3,54%","2,84%","-7.505,50","-4,58%","7,82%","-6.290,16","-3,91%","-16,19%","-9.401,95","-5,55%","49,47%","-6.707,90","-3,20%","-28,65%","-6.334,90","-2,95%","-5,56%","-5.525,91","-2,34%","-12,77%","-5.506,39","-2,33%","-0,35%","-5.229,59","-2,92%","-5,03%","-5.422,87","-2,88%","3,70%","-6.185,34","-3,40%","14,06%","-4.150,88","-2,02%","-32,89%","-3.101,41","-1,70%","-25,28%","-4.337,90","-1,87%","39,87%","-4.958,22","-1,98%","14,30%","-4.678,46","-2,23%","-5,64%","-2.457,24","-1,16%","-47,48%","-15.218,77","-7,53%","519,34%","-7.261,27","-3,59%","-52,29%","-140.066,70","-72,92%","0,00%"
06 Outras Receitas e Despesas Não Operacionais,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-500,00","-0,33%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-245,00","-0,11%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-17.500,00","-8,36%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-18.245,00","-9,97%","0,00%"
06.1 Outras Receitas Não Operacionais,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
Sem lançamentos,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%"
06.2 Outras Despesas Não Operacionais,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-500,00","-0,33%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-245,00","-0,11%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-17.500,00","-8,36%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-18.245,00","-9,17%","0,00%"
Despesas a identificar,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-500,00","-0,33%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-245,00","-0,11%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-745,00","-0,41%","0,00%"
Despesas Pessoais dos Sócios,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-17.500,00","-8,36%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-17.500,00","-8,36%","0,00%"
06T Lucro / Prejuízo Líquido,"18.260,75","17,74%","0,00%","42.664,81","39,65%","0,00%","-3.092,48","-3,46%","0,00%","10.728,37","11,45%","0,00%","14.489,31","15,63%","0,00%","33.471,28","28,63%","0,00%","52.113,61","44,57%","0,00%","22.496,30","14,15%","0,00%","23.215,11","13,87%","0,00%","30.866,28","23,91%","0,00%","21.626,42","16,75%","0,00%","40.438,39","31,33%","0,00%","22.653,61","17,55%","0,00%","28.003,35","21,69%","0,00%","39.050,11","30,25%","0,00%","40.129,19","31,09%","0,00%","35.273,23","27,33%","0,00%","-12.196,95","-9,45%","0,00%","39.591,68","29,20%","0,00%","23.826,64","18,46%","0,00%","38.457,23","29,21%","0,00%","62.949,59","41,42%","0,00%","39.686,38","30,15%","0,00%","80.320,97","52,88%","0,00%","77.423,42","53,26%","0,00%","72.084,44","42,74%","0,00%","89.737,87","55,83%","0,00%","99.132,36","61,67%","0,00%","87.284,72","55,39%","0,00%","92.483,42","58,69%","0,00%","136.388,93","69,38%","0,00%","64.571,09","39,44%","0,00%","84.302,16","52,43%","0,00%","103.499,86","61,14%","0,00%","99.409,94","47,36%","0,00%","117.265,30","54,56%","0,00%","81.275,74","34,46%","0,00%","144.106,99","61,10%","0,00%","42.340,15","23,64%","0,00%","86.147,90","45,69%","0,00%","99.840,88","54,84%","0,00%","117.865,64","57,23%","0,00%","100.824,22","55,38%","0,00%","153.028,04","66,02%","0,00%","160.331,82","64,12%","0,00%","77.042,22","36,79%","0,00%","124.983,81","59,11%","0,00%","82.763,85","40,97%","0,00%","124.744,45","61,75%","0,00%","3.263.902,40","2.044,56%","0,00%"
07 Despesas com Investimentos e Empréstimos,"0,00","0,00%","0,00%","-9.365,62","-8,70%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-3.000,00","-2,57%","0,00%","-23.232,81","-19,87%","674,43%","-680,00","-0,43%","-97,07%","0,00","0,00%","0,00%","-1.918,80","-1,49%","0,00%","-5.000,00","-3,87%","160,58%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-2.110,62","-1,39%","0,00%","0,00","0,00%","0,00%","-10.000,00","-6,58%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-912,44","-0,56%","0,00%","-19.000,00","-11,82%","1.982,33%","-4.133,47","-2,44%","-78,24%","-1.048,33","-0,50%","-74,64%","-1.080,00","-0,50%","3,02%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,60%","0,00%","-1.080,00","-0,57%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,47%","0,00%","-1.080,00","-0,43%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,51%","0,00%","-1.080,00","-0,53%","0,00%","-1.080,00","-0,53%","0,00%","-95.522,09","-53,52%","0,00%"
07.1 Investimentos em Imobilizado,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.380,80","-1,18%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.918,80","-1,49%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-2.110,62","-1,39%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-912,44","-0,56%","0,00%","-3.500,00","-2,18%","283,59%","-4.133,47","-2,44%","18,10%","-1.048,33","-0,50%","-74,64%","-1.080,00","-0,50%","3,02%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,60%","0,00%","-1.080,00","-0,57%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,47%","0,00%","-1.080,00","-0,43%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,51%","0,00%","-1.080,00","-0,53%","0,00%","-1.080,00","-0,53%","0,00%","-30.124,46","-15,70%","0,00%"
Computadores e Periféricos,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.380,80","-1,18%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.380,80","-1,18%","0,00%"
"Máquinas, Equipamentos e Instalações Industriais","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-912,44","-0,56%","0,00%","-3.500,00","-2,18%","283,59%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-4.412,44","-2,72%","0,00%"
Software / Licença de Uso,"0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-1.918,80","-1,49%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-2.110,62","-1,39%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-4.133,47","-2,44%","0,00%","-1.048,33","-0,50%","-74,64%","-1.080,00","-0,50%","3,02%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,46%","0,00%","-1.080,00","-0,60%","0,00%","-1.080,00","-0,57%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,59%","0,00%","-1.080,00","-0,47%","0,00%","-1.080,00","-0,43%","0,00%","-1.080,00","-0,52%","0,00%","-1.080,00","-0,51%","0,00%","-1.080,00","-0,53%","0,00%","-1.080,00","-0,53%","0,00%","-24.331,22","-12,26%","0,00%"
07.2 Empréstimos e Dívidas,"0,00","0,00%","0,00%","-9.365,62","-8,70%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-3.000,00","-2,57%","0,00%","-21.852,01","-18,69%","628,40%","-680,00","-0,43%","-96,89%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-5.000,00","-3,87%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-10.000,00","-6,58%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-15.500,00","-9,64%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","0,00","0,00%","0,00%","-65.397,63","-48,59%","0,00%"
