Vendedor;Cliente;Venda;Data;Valor;
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1405";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1404";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1403";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1402";"20/10/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1401";"20/10/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1400";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1399";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1398";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1397";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1396";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1395";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1394";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1393";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1392";"20/10/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1391";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1390";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1389";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1388";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1387";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1386";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1385";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1384";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1383";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1382";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1381";"16/10/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1380";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1379";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1378";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1377";"16/10/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1376";"16/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN JARAGUARI AUTO POSTO LTDA";"Venda 1375";"11/10/2024";"R$ 20315,00";
Rodrigo;"MIRIAN JI-PARANA AUTO POSTO LTDA";"Venda 1374";"11/10/2024";"R$ 20315,00";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1373";"10/10/2024";"R$ 4000,00";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1372";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1371";"05/10/2024";"R$ 776,75";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1370";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1369";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1368";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN 11";"Venda 1367";"05/10/2024";"R$ 776,75";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1366";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1365";"05/10/2024";"R$ 776,75";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1364";"05/10/2024";"R$ 776,75";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1363";"05/10/2024";"R$ 776,75";
Rodrigo;"POSTO MIRIAN 10";"Venda 1362";"05/10/2024";"R$ 776,75";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1361";"01/10/2024";"R$ 2000,00";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1360";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN 11";"Venda 1359";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1358";"01/10/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1357";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1356";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1355";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1354";"01/10/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 1353";"01/10/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1352";"01/10/2024";"R$ 14340,00";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1351";"01/10/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1350";"01/10/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1349";"01/10/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO SAO LUIS";"Venda 1348";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1347";"20/09/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1346";"20/09/2024";"R$ 42064,00";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1345";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1344";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1343";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1342";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1341";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1340";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1339";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1338";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1337";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1336";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1335";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1334";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1333";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1332";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1331";"20/09/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1330";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1329";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1328";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1327";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1326";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1325";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1324";"16/09/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1323";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1322";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1321";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1320";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1319";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1318";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1317";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1316";"16/09/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1315";"16/09/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1314";"10/09/2024";"R$ 4000,00";
Rodrigo;"MIRIAN 11";"Venda 1313";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1312";"05/09/2024";"R$ 776,75";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1311";"05/09/2024";"R$ 776,75";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1310";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1309";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1308";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1307";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1306";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1305";"05/09/2024";"R$ 776,75";
Rodrigo;"POSTO MIRIAN 10";"Venda 1304";"05/09/2024";"R$ 776,75";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1303";"05/09/2024";"R$ 776,75";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1302";"01/09/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1301";"01/09/2024";"R$ 14340,00";
Rodrigo;"POSTO MIRIAN 10";"Venda 1300";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1299";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1298";"01/09/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1297";"01/09/2024";"R$ 2000,00";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1296";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1295";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN 11";"Venda 1294";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1293";"01/09/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1292";"01/09/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1291";"01/09/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1290";"01/09/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1289";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1288";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1287";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1286";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1285";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1284";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1283";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1282";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1281";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1280";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1279";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1278";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1277";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1276";"20/08/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1275";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1274";"20/08/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1273";"20/08/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO SAO LUIS";"Venda 1272";"20/08/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1271";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1270";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1269";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1268";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1267";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1266";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1265";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1264";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1263";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1262";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1261";"16/08/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1260";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1259";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1258";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1257";"16/08/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1256";"16/08/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1255";"10/08/2024";"R$ 4000,00";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1254";"01/08/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 1253";"01/08/2024";"R$ 2929,85";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1252";"01/08/2024";"R$ 2000,00";
Rodrigo;"IB3 TI";"Venda 1251";"01/08/2024";"R$ 14340,00";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1250";"01/08/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1249";"01/08/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1248";"01/08/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1247";"01/08/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1246";"01/08/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1245";"01/08/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1244";"01/08/2024";"R$ 2929,85";
Rodrigo;"MIRIAN 11";"Venda 1243";"01/08/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1242";"01/08/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO SAO LUIS";"Venda 1241";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1240";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1239";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1238";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1237";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1236";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1235";"20/07/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1234";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1233";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1232";"20/07/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1231";"20/07/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1230";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1229";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1228";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1227";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1226";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1225";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1224";"20/07/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1223";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1222";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1221";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1220";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1219";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1218";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1217";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1216";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1215";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1214";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1213";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1212";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1211";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1210";"16/07/2024";"R$ 776,75";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1209";"16/07/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1208";"16/07/2024";"R$ 776,75";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1207";"10/07/2024";"R$ 4000,00";
Rodrigo;"ETIQUETAS BAPSTISTELLA";"Venda 1206";"09/07/2024";"R$ 3000,00";
Rodrigo;"MIRIAN ITAITUBA AUTO POSTO LTDA";"Venda 1205";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN VARZEA GRANDE AUTO POSTO LTDA";"Venda 1204";"01/07/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M1";"Venda 1203";"01/07/2024";"R$ 2929,85";
Rodrigo;"POSTO MIRIAN 10";"Venda 1202";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN CANDEIAS AUTO POSTO COMERCIO DE COMBUSTIVEIS LUBRIFICANTES E GAS";"Venda 1201";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN 11";"Venda 1200";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA AUTO POSTO LTDA";"Venda 1199";"01/07/2024";"R$ 2929,85";
Rodrigo;"IB3 TI";"Venda 1198";"01/07/2024";"R$ 14340,00";
Rodrigo;"TRANSPORTADORA BATISTA LTDA";"Venda 1197";"01/07/2024";"R$ 2000,00";
Rodrigo;"POSTO MIRIAN BARCARENA";"Venda 1196";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MATUPA BANDEIRANTES AUTO POSTO LTDA";"Venda 1195";"01/07/2024";"R$ 2929,85";
Rodrigo;"AUTO POSTO IRMÃOS BATISTA LTDA - M2";"Venda 1194";"01/07/2024";"R$ 2929,85";
Rodrigo;"MIRIAN MIRITITUBA AUTO POSTO LTDA";"Venda 1193";"01/07/2024";"R$ 2929,85";
Rodrigo;"POSTO ALDO SAO LUIS";"Venda 1192";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1191";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1190";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1189";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PRIMAVERA LTDA";"Venda 1188";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1187";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1186";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1185";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1184";"20/06/2024";"R$ 3157,54";
Rodrigo;"ALDO RODOVIA DOS IMIGRANTES LTDA";"Venda 1183";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1182";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1181";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1180";"20/06/2024";"R$ 3157,54";
Rodrigo;"GA SERVICE - GESTAO ADIMINISTRATIVA LTDA";"Venda 1179";"20/06/2024";"R$ 42064,00";
Rodrigo;"POSTO ALDO LINHO LTDA";"Venda 1178";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1177";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1176";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1175";"20/06/2024";"R$ 3157,54";
Rodrigo;"POSTO ALDO PARANAGUA I LTDA";"Venda 1174";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO MANGUEIRAS LTDA";"Venda 1173";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO RONDONOPOLIS LTDA";"Venda 1172";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO BARREIRAS LTDA";"Venda 1171";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO ITAITUBA KM 30 LTDA";"Venda 1170";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUBATAO LTDA - ME";"Venda 1169";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO PORTO FRANCO";"Venda 1168";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SORRISO LTDA";"Venda 1167";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO JATAI INDUSTRIAL LTDA";"Venda 1166";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO TREVO JATAI LTDA - ME";"Venda 1165";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO CUIABA LTDA";"Venda 1164";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO SAO JOSE DOS PINHAIS LTDA";"Venda 1163";"16/06/2024";"R$ 776,75";
Rodrigo;"POSTO ALDO MARINGA LTDA";"Venda 1162";"16/06/2024";"R$ 776,75";
